text,Sentiment_label
"🌕 Humanity just returned to deep space for the first time since 1972.

Artemis II launched on April 1st — and right now, 4 astronauts are flying around the Moon.

Here's everything you need to know about this historic mission 🧵

#Artemis2 #NASA #Space #Science",
"🚨 IMPORTANT NEWS

Artemis 2 astronauts — now halfway to the moon — report 'burning smell' from toilet, but everything's fine - https://t.co/pSBrL7qKsq

Sat, 04 Apr 2026 18:30:18 GMT",
Artemis 2 crew going live with Earth on their way to the Moon - Dan-Marius Sabău https://t.co/Mnqluk5rK5,
#artemis2 its surely going to be a problem if they cant get the toilet emptied. A designer fault not having heaters on the emptying nozzles to avoid ice. #cnn #skynews #bbcnews #nasa,
"@elonmusk Are you observing Artemis 2 mission. I don't see hype here on X, is it because they expected you to go first?",
"""Artemis 2: the toilet chronicles"" is gonna be wild movie...
""Houston we have a problem...""
""Ok Artemis 2 whats the issue?..""
""The toilet stopped working an now there is buring smell coming from it...""
🏴‍☠️👽🏴‍☠️ 
🏴‍☠️☠️🏴‍☠️",
Brendon Little should’ve been on the Artemis 2,
"@4dots899721 @Filibustre @booster_10 The 24 hour sun in antarctica during its summer months has nothing to do with this image or Artemis 2, its a completely separate proof that disproves the flat earth",
"Artemis 2 astronauts — now halfway to the moon — report 'burning smell' from toilet, but everything's fine https://t.co/i9CtKFXIbT",
NASA Artemis 2 Mission Day 4 | Work &amp; Hangout Stream w/ Today In Space https://t.co/KOkpLVm3JC,
@TodayJays Little should’ve been apart of the Artemis 2 launch crew,
@emzanotti This has been significant enough that the Artemis 2 mission will be talked about with the toilet reference included. This takes focus away from NASA’s achievement to areas where they did not succeed. It’s like you win but you can’t really enjoy the win fully.,
The day after the artemis 2 lau ch that ornage rotting fuck cut nasa's funding further to increase money on killing inocent people for a false war for oil,
"For this Artemis 2 toilet glitch, the fecal system still worked fine—the fan/controller issue only hit urine venting. So the crew pooped straight into the Universal Waste Management System toilet like normal. It sucks the solids into a bag, compacts it, and they haul it back to Earth.

The CCU (that collapsible urinal in the pics) was just the urine backup, using capillary action to keep things contained in zero-g without floating mess. Saves hauling extra diapers. Solid waste has always been the bigger challenge up there.",
"😂😂 NASA tilting the whole spaceship to the Sun just to defrost astronaut pee... 

Space is wild! 🚀🪠☀️  

What a way to kick off the mission lol😁….   

#ArtemisII 

#NASA 

🚀🧊",
It's official: NASA's Artemis 2 moon mission will break humanity's all-time distance record https://t.co/3UXEpPxTfO,
Was curating this and just made a trip to heaven n back. Felt like I was aboard Artemis 2 en route to see our moon 😩,
@Xlibris1 The negative social media on the Artemis 2 mission is so depressing. Do people not understand that a massive telescope built on the lunar surface will one day be able to directly image the surface features of Earth-like planets? Mankind must explore or die.,
"@rawsalerts The Artemis II crew is dealing with a broken toilet — again. A frozen vent appears to be the culprit, and with the mission now at the Moon, there's no hardware store nearby. In space, even the small things become big problems. 🚽🌕

#ArtemisII #NASA #SpaceOddities #MoonMission",
"I dont talk about it a lot here weirdly considered how much i love and have loved space but Artemis 2 is the coolest thing ever, i’ve been following the information on this mission for literal years now and i’m so happy and so giddy over all the pictures and info of the mission",
"🔴Live: Artemis 2 mission on its way to the moon, DAY 4 https://t.co/eHJhPygRBW @YouTubeより",
"@IdleSloth84_ Not Artemis 2, no sir.",
"@SpaceScienceGod The weather forecast is such that tomorrow morning will probably be my last opportunity to see Artemis 2 before the lunar flyby, and maybe for the rest of the mission. It's been a blast live streaming it though, and I'll plan to do so once more tomorrow morning.",
"Read Wiseman on Artemis 2 reported static electricity buildup during exercise. As a result, they offered to mitigate with placing wet towels around the spacecraft.",
@FoxNews 🚀 Second lift-off! NASA astronaut Victor Glover just filmed an impressive workout on the flywheel inside the Orion spacecraft en route to the Moon! 🌕 Talk about taking fitness to new heights! 💪 #ArtemisII #MoonMission #SpaceFitness🛰️✨,
"NASA’s Artemis 2 is finally moon-bound, leaving Earth just as Iran shuts the Strait of Hormuz and hits Oracle's Dubai HQ with a drone. 🚀🛰️ Turns out the only place with stable 'Cloud' connectivity right now might be lunar orbit. 🌙💻 #Artemis2 #Geopolitics",
"🛸 What's the big deal about ""Jack"" (John Whiteside) Parsons?  - Why is he relevant to UAP/UFO/NHI/USO study and disclosure? 

This Monday (April 6, 2026), Artemis 2 @NASAArtemis will conduct a flyby past the farside 🌚 of Our moon.  *Question:  Might @NASAJPL convince the NASA Artemis Program/Crew to acquire updated footage of the PARSONS CRATER? 🤔  Given Jack Parsons contribution towards the American rocketry program, I certainly hope that they would try.  After all, Parsons did help set JPL on the world stage.  Perhaps this mission has other objectives but I do think that while they are in the neighborhood...

Pertinent to those most interested in, involved, concerned about UAP/UFO/NHI/USO phenomenon and disclosure, I advocate for everyone to understand whom Parsons was and to also not minimize the foundational role Jack did likely play.  Only until genuine disclosure is made, the debate won't be put to rest but it's imperative to say too that the man had...connections.

In addition to Parsons' infamous invocation, there were instances too of other people claiming to witness UFO phenomenon (specifically on the grounds of Jack's own estate, located in Pasadena, California) during the 1940's to early 1950's.  Taken into account such claims and throwing real data into a proverbial blender, the occult or demonic ""relevancy"" that had implicated Parsons own life offers supporting evidence separate from any (mainstream) religion and/or belief system conclusion.  This stuff actually happened and to ignore such fact is to dishonor a man's own legacy and life struggle.

This upcoming Monday as Artemis 2 captures footage hopefully from the darkest side of the moon humanity rarely sees, please...remember Jack Parsons.  Remember his life and his contributions but more importantly, remember his_ relevancy. 🔮  🛸 
https://t.co/BM3ax4NDDc",
artemis 2’s path is crazy tff,
"@nickelrabbit @DarrenPlymouth No, Elon hasn't posted anything mentioning Artemis 2 (or even ""Artemis""). I searched his entire history on X.",
Artemis 2 has been great publicity for Apple and terrible publicity for Microsoft.,
@DarrenPlymouth @grok did Elon make any posts about Artemis 2?,
"🚨 #BREAKING: Artemis crew reports the toilet is non operational again.
#ArtemisII",
"With all the shit that's happening on planet Earth, I'm loving what's coming through from @NASA  Artemis 2 mission. The pictures and video are stunning. Maybe there is intelligent life on Earth - even in the USA (sorry NASA!)",
"UPDATE: Per @cbsnews's Space Producer @MilesDoran: The #ArtemisII crew is being served breakfast. On the menu:

Granola
Scrambled eggs
Vegetable quiche
Mango salad
Sausage patties
Coffee",
"american orthobros are the bane of human society, i told this guy i dont like communists and he keeps sucking on the same pacifier. targeting people and insulting them because they told you insulting a woman that’s celebrating artemis 2 is american in spirit is beyond retarded",
"@Rephughblackwel 🤣🤣Yeah, your message is as true as Artemis 2 racing to the Moon to grab emergency cheese supplies because Earth’s running dangerously low on cheddar vibes!",
"Bloody hell. The toilet on Artemis 2 is blocked and they have been told not to use it for a while.

Who would have thought that travelling to the moon would be like taking National Express?",
"Nothing unites Earth like 8B ppl watching a NASA Moon mission… and the first update is “toilet’s broken.” 🚀🚽

252K miles from home and it still comes down to plumbing. Space travel = very human 😂
#ArtemisII #NASA #SpaceNew",
Just learned that those artemis 2 astronauts won't even land on the moon. Fucking embarrassing. Lame ass space mission who gives a fuck then,S
"Collins Aerospace designed and developed the toilet on the Artemis 2 spacecraft, known as the Universal Waste Management System (UWMS), under a contract with NASA initiated in 2015. The 3D-printed titanium system cost $23 million and is designed to handle both urine and feces simultaneously in microgravity.

https://t.co/pu2Wh3MGOF....",
"@NASA @NASAArtemis Reading the comments, I realize what a bunch of idiots we are, and why I'm proud to be one of us.

1. Camera lens must be dirty (Earth looks different from Apollo 8 photo)

2. That goes well with avocado (moon photo)

3. Why no eggs (Artemis 2 menu)

4. Where does the poop go?",
Nice view. #ArtemisII,
"@TheRubberDuck79 I see flat earthers and Artemis 2 deniers and realize there are people less smart than me on this planet.

Thank you 🙏🙏",
"@nypost first the USS gerald ford, now the artemis 2🤦‍♀️",
@FoxNews Go crew go! 🚀💪 #ArtemisII,
"@VerminusM I got one for you… 

The Artemis 2 launched and the Mossad Spy blackmail list AKA Epstein List still has no significant arrests and child predators are running free with the help of the Israeli Government.",
this scratches the same part of my brain as those photos from artemis 2,
@deltaIV9250 PHM and Artemis 2 both happening close to each other I think has really done wonders for spaceflight in the public consciousness.,
"🌕 NASA’s Artemis II crew is now halfway to the Moon! Orion capsule shares spectacular Earth image.
Full story: https://t.co/xe7GmSxHIN
#ArtemisII #NASA",
The Artemis #2,
"artemis 2 now closer to the moon than to earth, that shits getting real af",
"@SumFacet @PiersUncensored @piersmorgan @WilliamShatner Apollo 11 mission lasted 8 days 3 hrs. 
Artemis 2 mission.    9 days 13 hrs. 

How the fuck is 9 twice as long as 8?

And why didn't Apollo 11 complete their mission as fast as Apollo 8?",
