text,Sentiment_label
okay stop it🌙😭🤍their speeches. So powerful &amp; wholesome. 🫶🏼🤍 #ArtemisII #Artemis2,E
If the folks make me cry again… 😭 #Artemis #ArtemisII,E
"THE CREW ARE BACK ON LIVE TOGETHER #ArtemisII

 https://t.co/J45l49RwkK",N
Aww. Everyone wants to hug these folks. Hug them for me too. #ArtemisII,E
THESE ARE THE HUGGIEST PEOPLE ALIVE. ❤️ #ArtemisII,E
"That hasn't been their focus.
Nasa didn't even land with Artemis 2. 

Guess who's spacecraft nasa is using for artemis 4 to land on the moon...?
SpaceX Starship HLS. 

So SpaceX will be landing astronauts on thr moon with their lander for Artemis 4.

Why doesn't nasa have reusable boosters? It would save them billions",S
wonder if that's a false story bill. Aferall the famous jewish stature was removed from arlington at the conferate gravesites. Maybe u should explain and your silent on Mark kelly crying over white astronauts but I suspect he's really artemis 2 crew who went to moon,C
They're gonna hug every time someone talks 😭 #ArtemisII,E
"@wiseguyinsider @LucasGageX Artemis 2 was a run to test the systems. Artemis 4 is planned to land on the moon in early 2028.

Apollo 11-17 landed on the moon, not Apollo 2.",N
San diego being in 2 of the most important events of 2026: artemis 2 splash down n the steel ball run,
"Astronaut Victor God bless you. Your love for God is so refreshing to see, we scarcely see God being praised on such a platform you have. #ArtemisII #NASA",E
Moon music: Here's a Spotify playlist of the Artemis 2 crew's wakeup songs https://t.co/i0TegUmSd6,
"So proud of them! What an amazing accomplishment! 
#ArtemisII",E
i need to stop crying every 5 minutes over the artemis 2 crew i’ve cried almost everyday,E
This is great. Victor Glover says he hasn't processed what they just did. #ArtemisII,E
This news conference… these astronauts… I love it all. I’m not ready for it to be over 😭 #ArtemisII,E
"🚨Live from Houston, Commander Reid Wiseman on the success of Artemis 2 says “I have absolutely no idea what to say... 24 hours ago, the earth was that big out the window. … 

“Victor, Christina, and Jeremy. We are bonded forever, and no one down here is ever gonna know what the four of us just went through. And it was the most special thing that will ever happen in my life. 

“Befor you launch, it feels like it's the greatest dream on Earth. And when you're out there, you just want to get back to your families and your friends.  
“It's a special thing to be a human, and it's a special thing to be on planet Earth.”",N
@konstructivizm Is anyone dumb enough to believe that Artemis 2 circled the moon?,C
I love the Artemis 2 crew 😭🫶🏻,E
and im crying again #Artemis2,E
"Wiseman started all cool, then he lost it when mentioning his family. #ArtemisII",E
artemis 2 crew back on earth and still making me cry 😭😭😭😭,E
When you realize you missed both where Artemis 2 launches the rocket into space and where they return to Earth... Aaaargh!😢😢😢😢,E
Lmao. Wiseman is hitting the McDonald's later. #ArtemisII,E
This is amazing. I love these 4 people. They are so real. #ArtemisII,E
Stop the cap. Artemis 2 crew ‘back from outer space’ on Fox News…there is black dude thats part of the group they wouldn’t let a black man participate in space missions 🤣🧢,C
Artemis 2 landing safely and csk winning a match after ages in the same day fixed me somehow,E
"Alot of people are asking how did NASA predict the splashdown of the Artemis 2 to the exact nano seconds?

Please watch ""Hidden Figures"" and you will understand the calculations easily....",N
"@studiocb55news Kudos to Christina Koch for breaking barriers.
#SpaceExploration #ChristinaKoch #ArtemisII",E
"@movielover93582 Appolo 8 - Fake and drama
Artemis 2 - Real",
"NASA really did lock in for Artemis 2 in the PR department.

I wish we had done the same when we sent a second Pole into space lol",E
"@studiocb55news Christina Koch is a true trailblazer!
#WomenInSTEM #ArtemisII #ChristinaKoch",E
Rise is with them on this press conference 😭😭😭 #ArtemisII,E
They brought Rise on stage!!! #artemis2,N
"@NASA @NASAArtemis @NASA_Johnson Welcome back home! 🙏🏾🚀
A historic journey around the Moon and a safe return to Earth is a powerful reminder of what human collaboration and science can achieve.
Proud moment for exploration and for all of humanity. 🌍✨ #ArtemisII #NASA #SpaceExploration",E
i absolutely love that reid is just carrying rise with him everywhere he goes he's so maternal #artemisII,E
"anyway my good friends, the crew of the artemis 2 mission, are on stage",N
"Thanks to President Trump Artemis 2 was a huge success. Obama shut down our Space Program, Trump brought it back to life.",
Fuck #Artemis2 if they're thanking #TrumpEpstienFiles,S
@MAVERIC68078049 He did not say it is from artemis 2....,
"Sigh.

Now with #ArtemisII wrapped up we're gonna go back to white people posting ""I went to work even through the President threatened genocide"" memes and utter nonense.

May the #NBAPlayoffs start soon to drown out all that junk.",
The #ArtemisII crew about to come out @NASA?,N
"New NASA Earth Photo Looks “weird”? #artemis2 #nasa #helloworld #bluemar...
https://t.co/FFG6meuLqy",C
"@darkstarbirth @LionelMedia Artemis was rebranded in 2017 but conceived as EM1 in 2012 with aunch date mid 2022. Fuel leakage and engine temps delayed Artemis 1 until successful unmanned launch late 2022, leading to manned A-2 launch 2026. 
What Artemis 2 revealed is your single digit IQ. Have a nice day.",N
🚨 U.S. Navy divers extract Artemis II crew from Orion after Pacific splashdown #ArtemisII #NASA,N
"@teslaownersSV Watching Artemis 2 ""splash down"" seems so antiquated...",S
"@studiocb55news Christina Koch is a true space pioneer!
#ArtemisII #ChristinaKoch #SpaceFirsts",E
Non zero chance I will respond to anything bad about my very close personal friends (Artemis 2 team)…if you see me in the quotes…let me slide,
@SecDuffy @AstroVicGlover artemis 2 is cool but Elon is gonna ripthe ass of NASA,
"@studiocb55news Christina Koch is breaking barriers in space exploration!
#SpaceWomen #ChristinaKoch #ArtemisII",E
@TheAstroN8 @ArmchairAdml I loved the whole Artemis 2 coverage but since lift off I asked myself why they did not lease some starlink capacity to show the mission. I was a kind of pissed of when @NASA switched to the animation view very quickly,S
"and to say April 10th, 2026. Congratulations NASA and Artemis 2 and 4 crew astronauts on successfully splashing down on the Pacific Ocean, San Diego after a moon mission. But sad to say that I will aged more for the next mission. Cool!",E
"@JesusChryslerII DEI diminishes the value of the individual. Victor Glover trained hard and earned his spot on Artemis 2, but since the mainstreaming of DEI, there will always be questions - did he get there on his own merit or skin color? DEI hurts the individual more than it annoys society",
@IEAffiliate Are they dumb cause it's literally a glitch. How does that disprove validity of artemis 2,
@DiomedesAauRa @BarackObama @NASAArtemis Low IQ doesn't know that's the NASA news conference of Artemis 2 launching playing the splash scene of Artemis 1? Look at the date.,
Splashdown! Artemis 2 astronauts return to Earth after historic NASA mission to the moon https://t.co/kFaGobavSw,N
Update: this is the ship that the #ArtemisII crew was on returning to port!! 👏🏽🙌🏼,N
Absolutely amazing journey of Artemis 2 to the Moon and back 👏,E
Im crying with that edit of Artemis 2 - That is so cute.,E
"@Variety Obviously, the film's opening night competed with the first Black American pilot's successful return from the moon on #Artemis2  

All eyes were on that historic event. 💪🏾🇺🇸",E
the audience needs the playlist y'all have on while we wait for the artemis 2 return to houston's livestream please @NASAArtemis @NASA,
@NASA Is the YouTube live still coming on today with the Artemis 2 crew?,N
@JonMalin @ArtofARCover Coincidence that you returned just after Artemis 2 splashdowns.,
"Yesterday, just like many others, I watched feat of human advancement, A team of 4 Astronauts on the #artemis2 traveled 252,756 Miles (aprox. 406,771 kil) away from Earth, Go to/around the moon and not only take picture of the back part of the moon but also go farther than anyone",N
"How exactly does it work? The heat we experience on Earth can be intense—so isn’t there an even higher level of heat in space? 
Then how does this capsule survive it?

Just asking.

#artemis2 #Nasa #SpaceNews",N
"@covie_93 Imagine assuming that the scientific method is being applied equally. Imagine the artemis 2 mission gave nasa execs billions of dollars regardless if the astronauts made it or not, there might be a conflict of interest in rushing it",S
also can i just say: easily the BEST part about the #ArtemisII mission has been  NASA providing *free* quality streams online so that everyone can have access. imagine how many people would’ve missed out if it was streaming exclusive or some bs,E
"@ThePrimalDino American news is so cool sometimes
I had it on last week and they had 2 different shuttle astronauts on to talk about Artemis 2 less then an hour apart",E
"How FG has been exposed with This INEC-Amupitan scandal

#ArtemisII
READ MORE:
https://t.co/gjgFlXKB2m",
@canalCCore2 THIS is the video I wanted inside the capsule! Did they decide not to share Artemis 2?,S
"Having followed them through this amazing mission for the last few days I genuinely wish them all well for their future. They all seemed to be such lovely people, not big egos or attitudes. Maybe I should just say,  Down to earth! 🙃  #ArtemisII",E
"The reason they do such a poor job of editing is because they want to maximize the embezzlement.

#IYKYK #artemis2 #treason #subversion",C
