text,Sentiment_label
"Every single photo being released by NASA from the Artemis 2 of the earth and the moon are fake, 

There is not one single real photo.",C
"around the moon in record-breaking lunar loop by NASA

The four Artemis 2 astronauts have now traveled farther from Earth than anyone in history.

https://t.co/zrF0JQH4aE",N
"April 8, 2026 Wednesday 

* The Artemis II astronauts completed their lunar flyby, capturing rare views of the moon’s far side — and setting a new record for spaceflight. They are now returning home and are due to splash down in the Pacific on Friday.

Artemis 2 astronauts fly",N
"@visegrad24 Artemis 2 is more important!

https://t.co/HtNA9aPgiJ",
How beautiful our moon looks from these photos taken by the Artemis 2 crew these are pretty good,E
@tinc4n0 Artemis 2 AND birthday I am the luckiest person ever!!!,
"#LIVEMOONSHOT #ARTEMIS

LIVE NASA Artemis 2 Orion Closest Moon Approach https://t.co/Krp1vjaluw via @YouTube",N
Truly amazing. Safe journey home for these  amazing and brave astronauts. 🌕🚀 #ArtemisII 🇺🇸🇨🇦  @NASAArtemis @NASA,E
"@Seahag127 @NASA as you can see it doesnt even mention artemis 2 and keeps on talking about apollo 8, its fucking outdated retard",
"I'd be surprised if he is interested in a post-Artemis 2 career in the astronaut corps.  Circling the moon is a nice, crowning achievement to any aviation and test pilot career.

I could be wrong.  But he is smart enough to know how dubious future Artemis missions on actual lunar soil are.

It would be cool if he was a presidential candidate, actually.",S
"@ojisantakashi We had the Artemis 2 flyby, so many of us liked that and things related to it which cause us to lose Japan in the algorithm. How do we get you back?",
"Jim Lovell first flew to the Moon in 1968. Fifty-eight years later, his voice made the trip one more time as part of a special message for the Artemis 2 crew. https://t.co/vOIbtTdlBq",N
@sizzle_sarah Been glued to Artemis 2 all the way but yesterday and today was super special,E
"The Artemis 2 astronauts won't be thrilled to see a nuclear explosion on Earth
#Artemis2",C
@Bridmcgee71Bmg @Casey5122dark Artemis 2 picked him up on dark side of the moon 😉,
@Astro_Jenni Been glued to Artemis 2 all the way. It's something else seeing it happen in my lifetime,
Unreal' solar eclipse: Artemis 2 crew just saw one of the rarest sights in spaceflight history | Space https://t.co/PkYDrfR9kJ,N
"Canadian astronaut Jeremy Hansen and U.S. President Donald Trump had a brief conversation not long after the Artemis 2 spacecraft made its way around the far side of the moon

https://t.co/RLV5TYGgZo",N
"Artemis II crew saw multiple bright lunar impact flashes within ~90 seconds; commander called one live. Scientists point to meteoroids, but a live-feed gap is prompting demands for downlinked images and Earth-based confirmation. #ArtemisII #Moon https://t.co/9uAxY2V6l9",N
@astro_jaz I have been glued to the Artemis 2 mission all the way but yesterday and today was super special.,E
News from the Artemis 2 in space is more encouraging than the current news on earth.,E
"@poisonedayquil I can't even reply to ME

talk about artemis 2 &amp; that sparked a very long very lovely chat  so Maybe i should just talk to people a little more because i got a few book and movie recommendations + he gave me major science museum fomo so i might take my niece soon",
"#artemis2
How sad is it than a 50 years old lie is depriving us for any joy or sens of accomplishement ?
And if today is a lie to, lying over a lie doesn't work much",C
@NASA Hey @grok how many Kilometers Artemis 2 took these photos from the moon?,N
"#artemis2

too bad they have nothing, or so little to show for it.",S
"This #NASA #ArtemisII moon mission would have made the perfect addition to a #TheBigBangTheory episode. In a parallel universe Astronaut Howard Wolowitz is on the spaceship with Sheldon, Raj and Leonard waiting for him to return @bigbangtheory 🚀🌕",
If I was on Artemis 2 I wouldn't bother my bollix coming back,E
"We love you from the moon 🌕

#artemis2",E
"#artemis2
when you think appolo was streaming live on TV...",C
"Humanity has traveled farther from Earth than ever before.

https://t.co/gBbkNuwWGX

#Apollo13 #ArtemisII #DiyaTVUSA #NASA #UnitedStates",N
"ICYMI: President Trump congratulates the Artemis II crew on making history—first interplanetary outreach in over 50 years, circling the Moon at record distance, and paving the way for future deep-space exploration. A milestone for American leadership in space. #ArtemisII #Space…",N
@NASAArtemis This one is my Artemis 2 shot that has everything!,E
Like Something out of a scifi written by @andyweirauthor …buts its real life 😱🌙🧑🏼‍🚀👩🏼‍🚀🧑🏻‍🚀🧑🏾‍🚀 #artemis2,E
"@cfg_504 @RedpillDrifter Again, no arguments, just “Matrix” nonsense. Obviously politicians and media can lie and they do, but that doesn’t mean everything is fake. Something like Artemis 2 or the Moon landing is nearly impossible to fake. And every “argument” against it has already been debunked.",N
"@MJTruthUltra I think when he says we he is talking about the Artemis program. Cause the first Artemis was without humans on board, Artemis 2 was the first human led Artemis mission so far I’m assuming that’s what he is trying to say given context.",N
"We all know the correct spelling of ‘NASA’ should be ‘NAISA’ instead.
#nasawithAI #NASA #ArtemisII",C
"@GTA6Alerts The Artemis 2 launch was just secret marketing for GTA 6 because it happened in Florida (Leonida), and according to leaks, there might be a NASA equivalent in the game. This all obviously means that we will be able to go to the moon in GTA 6.",
"This is why despite being a space lover i don't feel like celebrating Artemis 2. The astronauts are true heroes but at the same time their state is led by a megalomaniac and genocidal leader who threatens a civilisation based on perverted thinking (one is Canadian, but still)",S
Artemis 2 astronauts live POV when a 'whole civilization will die tonight' isn't a bluff,C
"Mission Update:
📍 Record Broken: Crew reached 252,756 miles from Earth.
📍 Current Status: Ship-to-ship call with ISS completed.
📍 Splashdown: Confirmed for Friday, April 10.  #ArtemisII #NASA #WorldWire",N
"Humanity once dreamed of the Moon…
now we orbit it again.

NASA didn’t just launch a rocket —
they launched a reminder:

Nothing is impossible
for those who dare to explore beyond limits. 🚀🌕

#ArtemisII #NASA #Space #Future #Humanity",E
@anna_aigarth is Artemis-2 real or fake and what is 7 x 7?,
"I think about this a lot. Why Artemis 2 stuff don’t hit the same like it would have 10 years ago. Like god damn, 2015 solar eclipse was like a holiday. Everyone was outside.",S
@RealJamesWoods An American hero and amazing Dad! #ArtemisII 🇺🇸❤️🚀,E
"My kids are obsessed, they can't get enough space.

Thanks to Artemis 2, they want to know more about Apollo, Challenger, Mars and everything space-related.

Can't underestimate how mystical and inspiring space is to kids.

This is so cool.",E
There’s a world in which the Artemis 2 astronauts land back on earth but we’ve all been wiped out by nuclear war,
Artemis 2 Crew talks about what they saw far side of the moon,N
#ArtemisII is going on today and being reported on the same day as one of the most horrifying for war in more recent US history.,S
"🚨 MIDDAY UPDATE on Orion’s Toilet! 🚽🚀   
It's still broken. #OrionToilet #ArtemisII",N
@TodayinHistory it wasn't taken in Artemis 2 mission,
"@iSeaUSA @NASA The moon is over 2,000 miles in diameter and Artemis 2 was at an altitude of about 4,000 miles.  I’d say the photo looks completely right.",N
"@Daikazo2 Let me take a guess. One hour ""shut the fuck up about the moon landing being fake"" video kinda like that ""the soviets genuinely lost the space race against the americans"" video in honour  of artemis 2 making the moon deniers pop out of the woodwork.",
Yes and water is also still wet.  Funny even Elon has such a basic expectation of NASA's  PR capability that he just assumed those shots were from Artemis 2 while they (at the time) had delivered no good quality shots of the moon even though the whole hubbub they made was about taking pretty pictures.,S
"Still wondering why they havent landed in moon this time... While they were able to land 57 years back 🤔🤔🤔

Either previous landing on moon is a lie or current mission with latest techs are unable to land?

Whats the truth???
@Mr_GK_Tamil

#Artemis2 #moon",C
bro under EVERY SINGLE artemis 2 video theres so many comments talking abt how its fake . like not even one or two people like 100s and they have so many likes ???,N
"@Truthful_ast Artemis 2, the mission with the most aura of the 21st century",E
@FredBoyle12 @Michaeljcicero @BlueGeorgia Same as Artemis 2,
@Toni77839881 @GrimedAnt Sadly yes the Artemis 2 circled back and noticed truly tragic,
"So those people on that Artemis 2, they’re not coming back to this earth again are they? It wont be here by the time they get back, right?",
"Russia Gets Bad News on Space Program As US Sends #Artemis 2 To #Moon, by Toby Meyjes in @Newsweek https://t.co/bSxhykSQ7l #Lunapolitics 🇨🇦 🇺🇸 🇷🇺",N
#Artemis2 Astronauts’ Epic #iPhone Photos Are All… Selfies? https://t.co/HnT3TTC8vh,N
I want to be a little kid waking up every morning excited to find new pictures from Artemis-2 and then looking at them absolutely awestruck,E
NASA’s Artemis II Crew Heads Home After Record-Breaking Mission Around the Moon https://t.co/HGtRMlUwpM #NASA #ArtemisII #MoonMission #LunarFlyby #SpaceExploration,N
"An article for I wrote for @ConversationCA about some of the initial science from the #ArtemisII mission and some of the training the crew received to help them prepare #Geology #Science #ToTheMoon @WesternU

https://t.co/uJQ4aLPFXb",N
@toomuchliving Just like Artemis 2 flyby video. You captured it w telescope and imcompetent NASA still spending billions to test out Artemis w its plumbing issue. 😂😂,S
"If there are only 4 of them in the capsule, who threw the nutella? This is stupid, they could hurt someone with that delicious nutty spread #nasa #artemisII",
So you're telling me that astronauts on Artemis 2 are doing Dr.Stone thing.,
"WATCH LIVE: @NASA's Artemis 2 mission returns from the moon
https://t.co/x26a1zDuB7",N
@QuestonEvrythng @NovaXSpace @NASA Could just be from bad imaging of the camera. When cameras take pictures only parts of the picture get captured and the rest get generated to fill the gaps. But yeah idk why they are showing pictures from Artemis 1 and not directly saying it but implying that this is Artemis 2.,S
"@WassonWatch Then he goes on to gush over Artemis 2. Which btw, is tens of billions of resources. 

So killing the people kill us? Bad. 

Launching people into space. Good.",S
